clip_A,clip_B,clip_C,simple_chroma_similar,simple_chroma_dissimilar,simple_mfcc_similar,simple_mfcc_dissimilar,"y = sim(A,B) > sim(A,C) ^ sim(B,A) > sim(B,C)"
36403|b/elizabeth_wolff-moments_musicaux-08-moritz_moszkowski__3_moments_musicaux_op__7__con_moto-204-233.mp3,27133|4/seismic_anamoly-sweet_rock_candy-06-fire_in_tha_hole-291-320.mp3,41929|4/john_williams-long_ride_home-10-admit_one-88-117.mp3,7.7347223015401614,7.8276062196353022,1983.0406904768588,987.91337180867185,1
46909|1/solace-the_gathering_season-11-sudan-146-175.mp3,649|c/jay_kishor-the_payans_concert-01-bhimpalasi-1770-1799.mp3,48220|f/strojovna_07-switch_on__switch_off-12-jala__jala-204-233.mp3,7.264244127950116,5.228340615758432,692.11879455613416,574.0410810732767,1
46909|1/solace-the_gathering_season-11-sudan-146-175.mp3,649|c/jay_kishor-the_payans_concert-01-bhimpalasi-1770-1799.mp3,48220|f/strojovna_07-switch_on__switch_off-12-jala__jala-204-233.mp3,6.873168091844696,3.6490660946159745,629.94216500636753,618.23477136149938,1
6826|f/strojovna_07-switch_on__switch_off-02-deluxe-175-204.mp3,34360|6/ralph_meulenbroeks-gambomania-08-cors_de_chasse_in_d_major_louis_de_caix_dhervelois-117-146.mp3,46312|a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1451-1480.mp3,5.5381248085418875,5.9291707931156408,834.99137830197799,776.25731902048801,1
6826|f/strojovna_07-switch_on__switch_off-02-deluxe-175-204.mp3,34360|6/ralph_meulenbroeks-gambomania-08-cors_de_chasse_in_d_major_louis_de_caix_dhervelois-117-146.mp3,46312|a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1451-1480.mp3,6.2923618725603259,8.9715055264602004,618.66883113681752,866.11627737517347,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,20302|8/stargarden-music_for_modern_listening-04-termoli-30-59.mp3,35237|f/asteria-le_souvenir_de_vous_me_tue-08-dona_gentile_lute_guillaume_dufay-59-88.mp3,5.1723590874260426,8.2545045568591071,818.04700017189339,1300.6040511682681,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,20302|8/stargarden-music_for_modern_listening-04-termoli-30-59.mp3,35237|f/asteria-le_souvenir_de_vous_me_tue-08-dona_gentile_lute_guillaume_dufay-59-88.mp3,6.1272531495217253,6.6032199864586074,770.95653071260244,1158.7123377071766,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,20302|8/stargarden-music_for_modern_listening-04-termoli-30-59.mp3,29958|d/paul_avgerinos-words_touch-06-weightless_you_are-610-639.mp3,5.1723590874260426,4.1081222785876879,818.04700017189339,1165.2422739428348,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,20302|8/stargarden-music_for_modern_listening-04-termoli-30-59.mp3,29958|d/paul_avgerinos-words_touch-06-weightless_you_are-610-639.mp3,6.1272531495217253,6.5703221488723917,770.95653071260244,1297.0908761715618,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,13748|f/magnatune-relaxation_spa-03-march_thirtyone_falling_you-204-233.mp3,35237|f/asteria-le_souvenir_de_vous_me_tue-08-dona_gentile_lute_guillaume_dufay-59-88.mp3,6.5102018777447306,8.2545045568591071,819.1911838043734,1300.6040511682681,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,13748|f/magnatune-relaxation_spa-03-march_thirtyone_falling_you-204-233.mp3,35237|f/asteria-le_souvenir_de_vous_me_tue-08-dona_gentile_lute_guillaume_dufay-59-88.mp3,5.4553253609798009,5.7649445604181242,676.60493075356885,1045.163310290478,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,13748|f/magnatune-relaxation_spa-03-march_thirtyone_falling_you-204-233.mp3,29958|d/paul_avgerinos-words_touch-06-weightless_you_are-610-639.mp3,6.5102018777447306,4.1081222785876879,819.1911838043734,1165.2422739428348,1
28479|a/liquid_zen-magic_midsummer-06-por_tus_ojos-88-117.mp3,13748|f/magnatune-relaxation_spa-03-march_thirtyone_falling_you-204-233.mp3,29958|d/paul_avgerinos-words_touch-06-weightless_you_are-610-639.mp3,5.4553253609798009,5.4036196700881227,676.60493075356885,1032.0626674797463,1
15187|4/seth_carlin-schubert__works_for_solo_fortepiano-03-sonata_in_eflat_major_opus_posth__122__menuetto_allegretto-117-146.mp3,52981|9/american_baroque-dances_and_suites_of_rameau_and_couperin-15-passepieds_12_suite_from_les_fetes_dhebe_rameau-117-146.mp3,32559|6/dj_markitos-slower_emotions138_bpm_remixes-07-ocean_of_the_emotions_138_bpm_remix-175-204.mp3,6.0374100710305703,6.5381102381138305,932.88897660405144,1547.1622717501382,1
15187|4/seth_carlin-schubert__works_for_solo_fortepiano-03-sonata_in_eflat_major_opus_posth__122__menuetto_allegretto-117-146.mp3,52981|9/american_baroque-dances_and_suites_of_rameau_and_couperin-15-passepieds_12_suite_from_les_fetes_dhebe_rameau-117-146.mp3,32559|6/dj_markitos-slower_emotions138_bpm_remixes-07-ocean_of_the_emotions_138_bpm_remix-175-204.mp3,5.1963057772848202,5.8617701843177841,1032.0026422032397,782.42473374109829,1
47738|b/magnatune_compilation-rock-12-cargo_cult_our_song-0-29.mp3,30446|0/ammonite-reconnection-07-angel_hold_on___-291-320.mp3,46621|e/jade_leary-fossildawn-11-retroscope-175-204.mp3,6.3370099556833406,8.4122548385812728,855.53763509818805,969.32193229460358,1
47738|b/magnatune_compilation-rock-12-cargo_cult_our_song-0-29.mp3,30446|0/ammonite-reconnection-07-angel_hold_on___-291-320.mp3,46621|e/jade_leary-fossildawn-11-retroscope-175-204.mp3,3.6505966806389925,6.8669280322548412,1179.4962723198814,550.49585455780152,1
43358|b/jacob_heringman-jane_pickeringes_lute_book-10-my_lord_willoughbies_welcom_home_by_mr_byrde-59-88.mp3,18230|0/jeffrey_luck_lucas-what_we_whisper-04-just_like_moths-146-175.mp3,7035|9/indidginus-sine_language-02-dusty_lands-0-29.mp3,5.2660067742688206,7.2658596295659681,742.5920601395228,1034.0908756641766,1
43358|b/jacob_heringman-jane_pickeringes_lute_book-10-my_lord_willoughbies_welcom_home_by_mr_byrde-59-88.mp3,18230|0/jeffrey_luck_lucas-what_we_whisper-04-just_like_moths-146-175.mp3,7035|9/indidginus-sine_language-02-dusty_lands-0-29.mp3,7.0834442654978673,7.4203720394643122,701.71256646532663,911.5067111396686,1
45731|2/drop_trio-big_dipper-11-gin_and_nothin-146-175.mp3,19521|7/aba_structure-epic-04-scrambling_to_stay_ahead-262-291.mp3,23987|2/zephyrus-angelus-05-quem_vidistis_parores_cipriano_de_rore-117-146.mp3,4.723071454521774,7.3525479442063935,633.1210479023614,1226.7844551931157,1
45731|2/drop_trio-big_dipper-11-gin_and_nothin-146-175.mp3,19521|7/aba_structure-epic-04-scrambling_to_stay_ahead-262-291.mp3,23987|2/zephyrus-angelus-05-quem_vidistis_parores_cipriano_de_rore-117-146.mp3,5.4472122839546593,8.0326842479215728,567.70853988124122,1130.678981257854,1
20177|d/katherine_roberts_perl-j_s__bach_french_suites-04-suite_no_4_in_e_flat_major_bwv_815_gavotte-30-59.mp3,39386|7/jeni_melia-the_last_of_old_england-09-green_bushes_trad-88-117.mp3,10538|4/rapoon-the_kirghiz_light__cd_1-02-the_temple_shakes-59-88.mp3,5.8487903648235315,6.9427036160057112,901.99033187732653,1071.4491107584965,1
20177|d/katherine_roberts_perl-j_s__bach_french_suites-04-suite_no_4_in_e_flat_major_bwv_815_gavotte-30-59.mp3,39386|7/jeni_melia-the_last_of_old_england-09-green_bushes_trad-88-117.mp3,10538|4/rapoon-the_kirghiz_light__cd_1-02-the_temple_shakes-59-88.mp3,6.1538541052034628,4.7594950823028714,902.83769438406489,969.7003145849128,1
1862|5/domased-selection-01-he_is_leaving_us-175-204.mp3,2451|5/thursday_group-uncle_mean-01-like_white_on_rice-349-378.mp3,34326|c/jamie_janover-now_center_of_time-07-zeus___bruce_vamp-0-29.mp3,5.7916804075607002,5.8084715960755329,525.91591369726166,1460.0790258195116,1
1862|5/domased-selection-01-he_is_leaving_us-175-204.mp3,2451|5/thursday_group-uncle_mean-01-like_white_on_rice-349-378.mp3,34326|c/jamie_janover-now_center_of_time-07-zeus___bruce_vamp-0-29.mp3,4.3332355062237085,4.2500270338732449,562.09019689453498,1283.1062618225865,1
5473|a/bjorn_fogelberg-karooshi_porn-01-trioxidation-262-291.mp3,43747|2/saros-soundscapes-10-prelude_3-0-29.mp3,9816|8/justin_bianco-phoenix-02-so_softly-88-117.mp3,6.7904571959674094,6.1644416053087019,681.52459928049382,826.5109511899966,1
5473|a/bjorn_fogelberg-karooshi_porn-01-trioxidation-262-291.mp3,43747|2/saros-soundscapes-10-prelude_3-0-29.mp3,9816|8/justin_bianco-phoenix-02-so_softly-88-117.mp3,4.9296180060426202,7.0707857387776922,811.45488526036922,526.18299698983424,1
2308|0/american_bach_soloists-joseph_haydn__masses-01-kyrie__allegro_moderato-146-175.mp3,57629|c/magnatune-classical-24-la_primavera_robert_jones_sweet_kate-59-88.mp3,44657|f/ehren_starks-lines_build_walls-10-tunnel_systems-88-117.mp3,6.2180737102978441,8.8477489652330679,492.12488790295788,573.44010501672426,1
2308|0/american_bach_soloists-joseph_haydn__masses-01-kyrie__allegro_moderato-146-175.mp3,57629|c/magnatune-classical-24-la_primavera_robert_jones_sweet_kate-59-88.mp3,44657|f/ehren_starks-lines_build_walls-10-tunnel_systems-88-117.mp3,5.9810090104338123,7.061505192647016,533.31953390091871,721.98412272523058,1
50974|9/kiev_seminary_choir-hymns_of_the_allnight_vigil-13-troparion_to_the_st__fathers_of_pecherskaya_lavra-0-29.mp3,16441|b/jacob_heringman-jane_pickeringes_lute_book-04-almaine_by_francis_cuttinge-30-59.mp3,17661|a/liquid_zen-magic_midsummer-04-fire_below-30-59.mp3,6.297386148869669,5.9534834154464633,957.92229223019285,1121.4972140317702,1
50974|9/kiev_seminary_choir-hymns_of_the_allnight_vigil-13-troparion_to_the_st__fathers_of_pecherskaya_lavra-0-29.mp3,16441|b/jacob_heringman-jane_pickeringes_lute_book-04-almaine_by_francis_cuttinge-30-59.mp3,17661|a/liquid_zen-magic_midsummer-04-fire_below-30-59.mp3,6.2811077924270675,6.7007139702823579,1002.3213264196445,1130.1766013104623,1
55116|4/john_williams-long_ride_home-18-dog_dont_hunt-175-204.mp3,5024|2/indidginus-seismic-01-superstring-30-59.mp3,8522|c/jay_kishor-the_payans_concert-02-nat_malhar-1683-1712.mp3,3.8564276918805307,5.0716187648913227,817.60194197099804,649.44008124843367,1
55116|4/john_williams-long_ride_home-18-dog_dont_hunt-175-204.mp3,5024|2/indidginus-seismic-01-superstring-30-59.mp3,8522|c/jay_kishor-the_payans_concert-02-nat_malhar-1683-1712.mp3,4.8571223297427153,4.0601800157990562,830.76953677906204,938.61615092544139,1
27637|c/touchinggrace-happenstance-06-last_nights_dream_the_experience-175-204.mp3,24980|c/touchinggrace-happenstance-05-sunday_driver-0-29.mp3,5916|4/trip_wamsley-its_better_this_way-02-20_years_too_late-88-117.mp3,6.4077914411940045,6.8881976635732407,781.29916616373589,1036.9933410007015,1
27637|c/touchinggrace-happenstance-06-last_nights_dream_the_experience-175-204.mp3,24980|c/touchinggrace-happenstance-05-sunday_driver-0-29.mp3,5916|4/trip_wamsley-its_better_this_way-02-20_years_too_late-88-117.mp3,5.1848760224658577,8.6866399558972223,804.89242757767443,522.23100037969198,1
2451|5/thursday_group-uncle_mean-01-like_white_on_rice-349-378.mp3,1862|5/domased-selection-01-he_is_leaving_us-175-204.mp3,34326|c/jamie_janover-now_center_of_time-07-zeus___bruce_vamp-0-29.mp3,4.3332355062237085,4.2500270338732449,562.09019689453498,1283.1062618225865,1
2451|5/thursday_group-uncle_mean-01-like_white_on_rice-349-378.mp3,1862|5/domased-selection-01-he_is_leaving_us-175-204.mp3,34326|c/jamie_janover-now_center_of_time-07-zeus___bruce_vamp-0-29.mp3,5.7916804075607002,5.8084715960755329,525.91591369726166,1460.0790258195116,1
38270|0/the_bots-truth-08-where_has_our_love_gone-146-175.mp3,11073|1/zilla-egg-02-wicker_pilots-0-29.mp3,33781|0/william_brooks-bitter_circus-07-the_hanging_of_allen_scott_johnson-117-146.mp3,4.6209064593527858,6.5007351223893437,646.00360268607392,377.90959576170718,1
38270|0/the_bots-truth-08-where_has_our_love_gone-146-175.mp3,11073|1/zilla-egg-02-wicker_pilots-0-29.mp3,33781|0/william_brooks-bitter_circus-07-the_hanging_of_allen_scott_johnson-117-146.mp3,4.475155114556653,6.3104951971504484,616.44919453300452,717.7521617957575,1
26264|2/indidginus-as_above_so_below-06-champa-30-59.mp3,28622|6/dj_markitos-slower_emotions138_bpm_remixes-06-raving_illusion_138_bpm_remix-146-175.mp3,31774|7/rapoon-what_do_you_suppose-07-how_many_of_you_did_not_know_that-523-552.mp3,11.128465617692321,5.0823109707428218,430.71795173686371,1189.9336792277804,1
26264|2/indidginus-as_above_so_below-06-champa-30-59.mp3,28622|6/dj_markitos-slower_emotions138_bpm_remixes-06-raving_illusion_138_bpm_remix-146-175.mp3,31774|7/rapoon-what_do_you_suppose-07-how_many_of_you_did_not_know_that-523-552.mp3,3.7452172434223829,6.0554769140712255,466.42953087591457,1382.7815739661862,1
6033|0/chris_harvey-the_white_sail-02-allegiance-117-146.mp3,12739|c/hands_upon_black_earth-hands_upon_black_earth-03-effigy-146-175.mp3,5192|0/william_brooks-bitter_circus-01-the_gift-88-117.mp3,5.2278852932095843,4.4487867905920462,1082.9753246308665,1392.4325186650599,1
6033|0/chris_harvey-the_white_sail-02-allegiance-117-146.mp3,12739|c/hands_upon_black_earth-hands_upon_black_earth-03-effigy-146-175.mp3,5192|0/william_brooks-bitter_circus-01-the_gift-88-117.mp3,5.7511419577720204,7.1888942399623765,1152.6267703334631,590.2645981091689,1
26605|3/kitka-the_vine-06-de_szeretnek_az_egen_csillag_lenni_hungary-146-175.mp3,8426|1/dac_crowell-sferica-02-murata-697-726.mp3,58323|b/jacob_heringman-jane_pickeringes_lute_book-28-a_fantasia-88-117.mp3,7.5188409058953303,7.2567243803877481,781.83130347758652,703.73315810495524,1
26605|3/kitka-the_vine-06-de_szeretnek_az_egen_csillag_lenni_hungary-146-175.mp3,8426|1/dac_crowell-sferica-02-murata-697-726.mp3,58323|b/jacob_heringman-jane_pickeringes_lute_book-28-a_fantasia-88-117.mp3,8.3699578283589489,7.8943664740115889,757.94272648928586,990.80057474779824,1
19542|f/magnatune-relaxation_spa-04-secret_solution_michael_masley-175-204.mp3,23321|7/claire_fitch-ambiencellist_part_ii-05-longest_day-0-29.mp3,16244|0/american_bach_soloists-j_s__bach__cantatas_volume_v-04-gleichwie_der_regen_und_schnee_vom_himmel_fallt_bwv_18_iv_aria__mein_seelenschatz_ist_gottes_wort-146-175.mp3,2.5525160496776618,7.794284824639381,667.74081319878769,672.74682626398817,1
19542|f/magnatune-relaxation_spa-04-secret_solution_michael_masley-175-204.mp3,23321|7/claire_fitch-ambiencellist_part_ii-05-longest_day-0-29.mp3,16244|0/american_bach_soloists-j_s__bach__cantatas_volume_v-04-gleichwie_der_regen_und_schnee_vom_himmel_fallt_bwv_18_iv_aria__mein_seelenschatz_ist_gottes_wort-146-175.mp3,3.9163187904354153,8.3820221460016047,572.04761744232314,556.36972748328776,1
8865|8/stargarden-music_for_modern_listening-02-perdido-262-291.mp3,37823|d/various_artists-the_art_of_persuasion-08-the_fate_cargo_cult-0-29.mp3,43593|a/plunkett-14_days-10-out_at_sea-146-175.mp3,5.3139106918343781,7.6996542091318192,830.57369857765264,1193.6084939551606,1
8865|8/stargarden-music_for_modern_listening-02-perdido-262-291.mp3,37823|d/various_artists-the_art_of_persuasion-08-the_fate_cargo_cult-0-29.mp3,43593|a/plunkett-14_days-10-out_at_sea-146-175.mp3,5.2144916960239307,7.5461838563481702,1019.8176240255357,686.64139709807205,1
9356|1/the_rajdhani_quartet-the_gandhi_memorial_concert-02-ragas_sindhu_bhairavi_and_gurjari_todi-668-697.mp3,4316|b/magnatune_compilation-rock-01-shane_jackman_didnt_i-88-117.mp3,46294|a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-929-958.mp3,3.2480964439840281,5.847765735297302,618.77730483954963,836.79467348020148,1
9356|1/the_rajdhani_quartet-the_gandhi_memorial_concert-02-ragas_sindhu_bhairavi_and_gurjari_todi-668-697.mp3,4316|b/magnatune_compilation-rock-01-shane_jackman_didnt_i-88-117.mp3,46294|a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-929-958.mp3,6.0540483483573047,8.8187945908005307,596.21026244868779,1262.7145726694012,1
909|7/claire_fitch-ambiencellist_part_ii-01-cellosphere-117-146.mp3,27858|9/suzanne_teng-enchanted_wind-06-loltun-175-204.mp3,32451|4/justin_bianco-siren-07-never_a_light-0-29.mp3,5.9413565710669527,3.9109403662642666,659.40801416562158,987.6710673385071,1
909|7/claire_fitch-ambiencellist_part_ii-01-cellosphere-117-146.mp3,27858|9/suzanne_teng-enchanted_wind-06-loltun-175-204.mp3,32451|4/justin_bianco-siren-07-never_a_light-0-29.mp3,5.6683196941110143,5.7305607193323462,635.38439324273736,703.90143419953665,1
14931|4/jay_kishor-the_color_of_night-03-shivranjani-146-175.mp3,8748|b/satori-journey_to_other_worlds-02-other_worlds-871-900.mp3,23415|2/roots_of_rebellion-surfacing-05-messenger-30-59.mp3,7.1252029955843224,7.0936504302585082,980.82377742861502,1367.2037412285592,1
14931|4/jay_kishor-the_color_of_night-03-shivranjani-146-175.mp3,8748|b/satori-journey_to_other_worlds-02-other_worlds-871-900.mp3,23415|2/roots_of_rebellion-surfacing-05-messenger-30-59.mp3,7.45395571919018,7.0674787443482661,1035.182273238368,1078.9757415326389,1
28222|e/atomic_opera-penguin_dust-06-november-117-146.mp3,56370|e/magnatune_compilation-high_energy_rock_and_roll-20-skitzo_angels_blood-0-29.mp3,51566|8/philharmonia_baroque-cd2_scarlatti__cecilian_vespers-14-magnificat__gloria_patri-30-59.mp3,4.3524740798574602,5.5336341234905868,344.36943836779363,1252.6455401239632,1
28222|e/atomic_opera-penguin_dust-06-november-117-146.mp3,56370|e/magnatune_compilation-high_energy_rock_and_roll-20-skitzo_angels_blood-0-29.mp3,51566|8/philharmonia_baroque-cd2_scarlatti__cecilian_vespers-14-magnificat__gloria_patri-30-59.mp3,6.0004313398878786,6.9888413803497675,367.30383913320509,1144.7824244260562,1
58376|c/magnatune-classical-28-jan_lathamkoenig_franck_psyche_enlevee_par_les_zephirs-146-175.mp3,21451|b/rob_costlow-sophomore_jinx-05-bliss-59-88.mp3,38419|e/burning_babylon-stereo_mash_up-09-1500_tons-0-29.mp3,1.3888412019112037,7.4786622934416833,1064.3703429397333,854.41391798695167,1
58376|c/magnatune-classical-28-jan_lathamkoenig_franck_psyche_enlevee_par_les_zephirs-146-175.mp3,21451|b/rob_costlow-sophomore_jinx-05-bliss-59-88.mp3,38419|e/burning_babylon-stereo_mash_up-09-1500_tons-0-29.mp3,2.9423175583265198,7.287871313217801,795.91674454835993,783.47445375724737,1
57076|d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-22-prelude_and_fugue_no__11_in_f_major_bwv_880_fuga-59-88.mp3,33882|b/paul_beier-alessandro_piccinini-07-toccata_xvii-30-59.mp3,9150|a/bjorn_fogelberg-karooshi_porn-02-quite_derivative-175-204.mp3,7.8204953810023703,8.0885048139850664,740.77118611356354,1355.5082534687679,1
57076|d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-22-prelude_and_fugue_no__11_in_f_major_bwv_880_fuga-59-88.mp3,33882|b/paul_beier-alessandro_piccinini-07-toccata_xvii-30-59.mp3,9150|a/bjorn_fogelberg-karooshi_porn-02-quite_derivative-175-204.mp3,7.285326775201562,3.5054868236415202,706.93468360132374,848.05557596114181,1
29527|c/glen_bledsoe-up_and_down-06-tango_cacafuego-146-175.mp3,45860|7/rapoon-what_do_you_suppose-11-i_dont_expect_anyone-146-175.mp3,16281|6/ralph_meulenbroeks-gambomania-04-sonata_in_d_minor_adagio_karl_friedrich_abel-59-88.mp3,4.0388069706073404,6.0227858457838943,764.41643514849693,1112.5882765608985,1
29527|c/glen_bledsoe-up_and_down-06-tango_cacafuego-146-175.mp3,45860|7/rapoon-what_do_you_suppose-11-i_dont_expect_anyone-146-175.mp3,16281|6/ralph_meulenbroeks-gambomania-04-sonata_in_d_minor_adagio_karl_friedrich_abel-59-88.mp3,4.9242521358226865,6.9085783389175859,821.20092420194715,777.686610732345,1
35226|4/american_bach_soloists-j_s__bach__mass_in_b_minor_cd1-08-domine_deus-88-117.mp3,2979|d/paul_avgerinos-balancing_spheres-01-night_illusions__the_longing-929-958.mp3,49393|f/various_artists-south_by_southwest_compilation-12-wreck_of_the_zephyr_drop_trio-117-146.mp3,4.151530092706694,5.1061210544204814,786.5877900011169,1094.7595812389059,1
35226|4/american_bach_soloists-j_s__bach__mass_in_b_minor_cd1-08-domine_deus-88-117.mp3,2979|d/paul_avgerinos-balancing_spheres-01-night_illusions__the_longing-929-958.mp3,49393|f/various_artists-south_by_southwest_compilation-12-wreck_of_the_zephyr_drop_trio-117-146.mp3,6.358421524096932,7.1059600812934107,946.46510904633192,833.40319793033291,1
35492|d/beth_quist-shall_we_dance-08-finale-291-320.mp3,23020|7/solace-vadalna-05-khataralex_mix-59-88.mp3,42331|1/richard_savino-murcia__danza_y_diferencias-10-correnta-30-59.mp3,11.606669175328239,5.8748934785173557,707.70577298240005,1050.3018868665044,1
35492|d/beth_quist-shall_we_dance-08-finale-291-320.mp3,23020|7/solace-vadalna-05-khataralex_mix-59-88.mp3,42331|1/richard_savino-murcia__danza_y_diferencias-10-correnta-30-59.mp3,2.5140802004932832,7.8612127358842105,691.98473627782892,1451.5327229283382,1
55029|b/paul_beier-alessandro_piccinini-18-aria_ii_di_sarauanda_in_parte_variate-59-88.mp3,37428|6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-08-sonata_ii_minuet-0-29.mp3,49015|1/vito_paternoster-cd1bach_cello_suites-12-suite_ii_in_re_minore__gigue-88-117.mp3,4.3028069119579655,5.2644278972839169,468.19349543255271,491.15846233266785,1
55029|b/paul_beier-alessandro_piccinini-18-aria_ii_di_sarauanda_in_parte_variate-59-88.mp3,37428|6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-08-sonata_ii_minuet-0-29.mp3,49015|1/vito_paternoster-cd1bach_cello_suites-12-suite_ii_in_re_minore__gigue-88-117.mp3,4.5604017614177135,6.9763834013399979,541.68046709390387,603.39786171607011,1
42794|9/etherine-gleam-10-gleam_remix-30-59.mp3,32776|2/duo_chambure-vihuela_duets_of_valderrabano-07-payne_trabel_jean_mouton-59-88.mp3,15069|4/myles_cochran-marginal_street-03-so_gone-291-320.mp3,5.1596253529236256,3.6642174449353404,425.77377339389295,772.0279558816186,1
42794|9/etherine-gleam-10-gleam_remix-30-59.mp3,32776|2/duo_chambure-vihuela_duets_of_valderrabano-07-payne_trabel_jean_mouton-59-88.mp3,15069|4/myles_cochran-marginal_street-03-so_gone-291-320.mp3,6.0021357432294193,6.267790717940553,481.21302958057788,1050.600423827889,1
10167|d/processor-insomnia-02-straight_down-30-59.mp3,41899|0/williamson-a_few_things_to_hear_before_we_all_blow_up-10-a-175-204.mp3,14378|5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-03-pavan_and_galliard_holborne-204-233.mp3,4.0622797742982932,6.7254860661829809,690.43342549813974,893.04052909225538,1
10167|d/processor-insomnia-02-straight_down-30-59.mp3,41899|0/williamson-a_few_things_to_hear_before_we_all_blow_up-10-a-175-204.mp3,14378|5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-03-pavan_and_galliard_holborne-204-233.mp3,6.1583150363650656,6.0123863564319899,684.42319173071849,743.08449142301788,1
29370|a/rhonda_lorence-winter_moon-06-steamy_river-59-88.mp3,47440|e/steven_devine-portrait_of_an_english_harpsichord-12-sonata_no_4_in_c_minor_allemande_joseph_kelway-88-117.mp3,17683|c/strojovna_07-number_1-04-flaki-262-291.mp3,6.5835899688935156,6.5819065551017761,503.62332980463702,881.01869622279321,1
29370|a/rhonda_lorence-winter_moon-06-steamy_river-59-88.mp3,47440|e/steven_devine-portrait_of_an_english_harpsichord-12-sonata_no_4_in_c_minor_allemande_joseph_kelway-88-117.mp3,17683|c/strojovna_07-number_1-04-flaki-262-291.mp3,4.8892549005836363,6.9135739864571093,495.00621061852269,863.03278136009749,1
37337|9/wicked_boy-chemistry-08-slomo-233-262.mp3,26543|6/strojovna_07-mirnix-06-d_a_r_k-146-175.mp3,46596|1/mijo-fata_morgana-11-relativity-88-117.mp3,4.167711957688172,4.8455785557859006,327.63950666742306,482.43057291273914,1
37337|9/wicked_boy-chemistry-08-slomo-233-262.mp3,26543|6/strojovna_07-mirnix-06-d_a_r_k-146-175.mp3,46596|1/mijo-fata_morgana-11-relativity-88-117.mp3,3.9834744752449636,4.9154450712264532,338.71848185671075,442.33973244699519,1
33304|4/seth_carlin-schubert__works_for_solo_fortepiano-07-sonata_in_a_major_opus_posth__120__allegro-320-349.mp3,12843|b/richard_savino-mertz__bardic_sounds-03-evening_song-146-175.mp3,29707|f/memories_of_tomorrow-waiting_for_dawn-06-trance_of_life-0-29.mp3,6.7509567088418541,5.6974028716515805,674.04703248664259,947.23157111939395,1
33304|4/seth_carlin-schubert__works_for_solo_fortepiano-07-sonata_in_a_major_opus_posth__120__allegro-320-349.mp3,12843|b/richard_savino-mertz__bardic_sounds-03-evening_song-146-175.mp3,29707|f/memories_of_tomorrow-waiting_for_dawn-06-trance_of_life-0-29.mp3,6.5737485315194748,5.892859263910232,752.63697720215282,1349.7047748023165,1
25211|2/mrdc-timecode-05-timecode-146-175.mp3,48228|1/solace-the_gathering_season-12-journeys_end-146-175.mp3,37173|0/voices_of_music-an_evening_with_bach-08-schlafe_mein_leibster_bwv_213-320-349.mp3,4.8182149534144045,7.8229823623081982,747.60890805070949,1608.6481259986986,1
25211|2/mrdc-timecode-05-timecode-146-175.mp3,48228|1/solace-the_gathering_season-12-journeys_end-146-175.mp3,37173|0/voices_of_music-an_evening_with_bach-08-schlafe_mein_leibster_bwv_213-320-349.mp3,4.662603314996705,7.9338202838052601,649.83521685142682,1250.9110627506041,1
20072|e/skitzo-heavy_shit-04-stab_her_goodnight-117-146.mp3,15645|4/norine_braun-modern_anguish-03-the_mystic-59-88.mp3,46011|0/ensemble_vermillian-stolen_jewels-11-kreiger_ricercar-146-175.mp3,7.7107948072633796,6.6108584428406436,566.75448310934053,1264.6326802579351,1
20072|e/skitzo-heavy_shit-04-stab_her_goodnight-117-146.mp3,15645|4/norine_braun-modern_anguish-03-the_mystic-59-88.mp3,46011|0/ensemble_vermillian-stolen_jewels-11-kreiger_ricercar-146-175.mp3,7.53757554012358,6.0076500530270964,517.96549616237667,1186.2792360766052,1
8446|8/mercy_machine-mercy_machine-02-my_fathers_hand-262-291.mp3,34711|c/liquid_zen-oscilloscope-08-autumn_glide-59-88.mp3,12088|1/dac_crowell-sferica-03-chapel_hill_phantom_lantern-59-88.mp3,6.3237979255053967,6.6206035922939943,702.32981294712226,1449.8796964436824,1
